gene,compartment,log2FoldChange,abs_log2FC,padj,negLogP,tau_specificity,detection_rate_cirrh,pathway_relevance,druggability,surface_or_secreted,literature_fibrosis,cci_evidence,rule_score,ml_score,final_score,translational_category
SNCA,Endothelial,2.8109799319516715,2.8109799319516715,0.0005244923387984,3.2802608511155706,0.7140958752360437,0.0655367231638418,0,0,0,0,0.0,0.19866390464052852,0.0,0.13906473324836996,Exploratory
C4orf48,Mesenchyme,2.6393471715600736,2.6393471715600736,1.8084430390925676e-05,4.74269516575078,0.5553975814998219,0.42359767891682787,0,0,0,0,0.0,0.19852476485767656,0.0,0.1389673354003736,Exploratory
IFI6,Mesenchyme,1.7654489259578665,1.7654489259578665,0.0075795600934301,2.12035599945236,0.6748173642201643,0.437137330754352,0,0,0,0,0.0,0.19824450727794796,0.0,0.13877115509456356,Exploratory
GPX1,Mesenchyme,1.55263379328463,1.55263379328463,0.0332086559822332,1.4787487007735285,0.6007929085126571,0.6808510638297872,0,0,0,0,0.0,0.19818238215733053,0.0,0.13872766751013135,Exploratory
BID,Mesenchyme,2.5219376796460886,2.5219376796460886,0.0330669470123777,1.4806059005469594,0.7459171488111505,0.11605415860735009,0,0,0,0,0.0,0.19817098386162085,0.0,0.13871968870313459,Exploratory
ACSM3,Endothelial,-3.144194594802956,3.144194594802956,0.0007488863016982,3.1255841132662048,0.6943588795112962,0.03389830508474576,0,0,0,0,0.0,0.19815253019891188,0.0,0.1387067711392383,Exploratory
FKBP11,Mesenchyme,2.3955917012494217,2.3955917012494217,0.0023479234328175,2.629316069795396,0.6533911128609852,0.32108317214700194,0,0,0,0,0.0,0.19812380147835226,0.0,0.1386866610348466,Exploratory
SEMA3C,Mesenchyme,2.880323376975566,2.880323376975566,0.0172502626450241,1.7632042881607763,0.7160396337686427,0.09090909090909091,0,0,0,0,0.0,0.1980421857445126,0.0,0.1386295300211588,Exploratory
PACSIN2,Mesenchyme,-1.8408982729189212,1.8408982729189212,0.0015315144516175,2.8148789007652617,0.7762494427074842,0.1528046421663443,0,0,0,0,0.0,0.19760431061607922,0.0,0.13832301743125544,Exploratory
NTN4,Mesenchyme,-1.9324814403990276,1.9324814403990276,0.0233143868583218,1.6323760015068909,0.8069599058564332,0.09477756286266925,0,0,0,0,0.0,0.19701907625995002,0.0,0.137913353381965,Exploratory
CTSH,Macrophage,0.9931945943610794,0.9931945943610794,0.0019961551962401,2.6998056963900843,0.6173088966431497,0.717349857006673,0,0,0,0,0.0,0.1968216420903913,0.0,0.1377751494632739,Exploratory
FXYD5,Mesenchyme,2.375487761842252,2.375487761842252,2.0236804901496227e-05,4.693858055230737,0.550268002695986,0.4816247582205029,0,0,0,0,0.0,0.19679922279676554,0.0,0.13775945595773587,Exploratory
RBP1,Endothelial,-1.329426493305374,1.329426493305374,0.0024622462903033,2.6086685082000156,0.7415430375097871,0.352165725047081,0,0,0,0,0.0,0.19679263048438203,0.0,0.1377548413390674,Exploratory
PROS1,Mesenchyme,1.6175420590684737,1.6175420590684737,0.0416944384548915,1.3799218709119445,0.7778246164878091,0.24177949709864605,0,0,0,0,0.0,0.19670174150052588,0.0,0.1376912190503681,Exploratory
SYCE1L,Mesenchyme,2.616973511590306,2.616973511590306,0.0167456074544644,1.776099093610119,0.6941058285474211,0.1895551257253385,0,0,0,0,0.0,0.19668771951834982,0.0,0.13768140366284487,Exploratory
PHKA1,Macrophage,-1.9390638983436512,1.9390638983436512,0.0209484932938202,1.6788472079106291,0.839702979563291,0.010009532888465206,0,0,0,0,0.0,0.1964859262775258,0.0,0.13754014839426806,Exploratory
TIAM1,Endothelial,-2.106613997976796,2.106613997976796,0.0025732032232566,2.589525913263556,0.8001536697277641,0.025612052730696798,0,0,0,0,0.0,0.19588581549499146,0.0,0.137120070846494,Exploratory
VKORC1,Mesenchyme,1.17191022372413,1.17191022372413,0.0268887651969458,1.5704291412674352,0.6496242569349417,0.6228239845261122,0,0,0,0,0.0,0.19517939113187008,0.0,0.13662557379230905,Exploratory
VIM,Endothelial,1.5271649166322834,1.5271649166322834,0.0180217662400455,1.7442026478344461,0.45621410311927996,0.9804143126177024,0,0,0,0,0.0,0.19477025593295585,0.0,0.1363391791530691,Exploratory
RP11-160O5.1,Endothelial,-2.2481170465458598,2.2481170465458598,0.0395047697068356,1.403350465581067,0.8046416910254234,0.011676082862523541,0,0,0,0,0.0,0.19475310698315276,0.0,0.13632717488820692,Exploratory
ARHGAP18,Mesenchyme,2.5440234108510618,2.5440234108510618,0.0138635020522754,1.8581270489548976,0.7130873105343108,0.13539651837524178,0,0,0,0,0.0,0.19427337028400074,0.0,0.1359913591988005,Exploratory
GAPT,Macrophage,1.04797910902898,1.04797910902898,3.3980763763685167e-05,4.468766864000633,0.7672397883115873,0.2669208770257388,0,0,0,0,0.0,0.19409540379595638,0.0,0.13586678265716945,Exploratory
GBGT1,Macrophage,1.155510449041551,1.155510449041551,0.0307302419185209,1.5124340208218794,0.8670937195323657,0.10915157292659676,0,0,0,0,0.0,0.193902449795384,0.0,0.1357317148567688,Exploratory
TSPAN4,Mesenchyme,2.350324239156686,2.350324239156686,5.8500002859432206e-05,4.232844112689861,0.5218946151309836,0.5357833655705996,0,0,0,0,0.0,0.1934258636414247,0.0,0.13539810454899728,Exploratory
GPRC5C,Mesenchyme,-1.3256390101408306,1.3256390101408306,0.0373488581718733,1.427722670882981,0.778814570577801,0.26692456479690524,0,0,0,0,0.0,0.19279203147659202,0.0,0.1349544220336144,Exploratory
ME1,Macrophage,-1.4952794827595504,1.4952794827595504,0.0429249194546867,1.3672905110865083,0.8488037661071809,0.06530028598665395,0,0,0,0,0.0,0.1926929775685922,0.0,0.13488508429801452,Exploratory
CERCAM,Mesenchyme,1.9235895752979717,1.9235895752979717,0.0102852537683487,1.9877849884773855,0.7408124739616813,0.195357833655706,0,0,0,0,0.0,0.192681793182318,0.0,0.1348772552276226,Exploratory
PCDH9,Endothelial,-1.8976937863582013,1.8976937863582013,0.0152777059260692,1.8159418537738825,0.81635345459687,0.030508474576271188,0,0,0,0,0.0,0.1926013248674504,0.0,0.13482092740721527,Exploratory
SPSB1,Mesenchyme,2.390400227173495,2.390400227173495,0.0380195525224753,1.4199929989425217,0.7165519381758424,0.1528046421663443,0,0,0,0,0.0,0.19172136904640671,0.0,0.1342049583324847,Exploratory
NEO1,Mesenchyme,2.1716510199795667,2.1716510199795667,0.0271854995709432,1.5656626818305448,0.7413922161815092,0.13926499032882012,0,0,0,0,0.0,0.19154727157234838,0.0,0.13408309010064387,Exploratory
WDR66,Endothelial,-2.053492842927907,2.053492842927907,0.0273462227031467,1.5631026536988095,0.8066442390503284,0.014689265536723164,0,0,0,0,0.0,0.1915249795556933,0.0,0.1340674856889853,Exploratory
TRPM2,Macrophage,1.2613085457669966,1.2613085457669966,0.0331979083648289,1.478889278170325,0.8653003525128353,0.06434699714013346,0,0,0,0,0.0,0.1913601902189095,0.0,0.13395213315323662,Exploratory
F3,Mesenchyme,1.7812263404533888,1.7812263404533888,0.0319829385192165,1.4950816367732573,0.7879199586561104,0.1218568665377176,0,0,0,0,0.0,0.19128315618965716,0.0,0.13389820933276,Exploratory
GRN,Mesenchyme,1.0892475421081615,1.0892475421081615,0.0446128320356348,1.3505402067424783,0.7032900505568188,0.4816247582205029,0,0,0,0,0.0,0.1908747628793306,0.0,0.1336123340155314,Exploratory
RHOB,Mesenchyme,-1.8172015764232876,1.8172015764232876,7.5159529348485985e-06,5.124015948129727,0.5246104003993592,0.5957446808510638,0,0,0,0,0.0,0.19067287546735662,0.0,0.13347101282714963,Exploratory
G0S2,Mesenchyme,1.5824029835743747,1.5824029835743747,0.0097727872034997,2.00998155762508,0.7054234464378866,0.32495164410058025,0,0,0,0,0.0,0.1895004242650129,0.0,0.132650296985509,Exploratory
MAN1C1,Endothelial,-1.6663372241557215,1.6663372241557215,0.0459054397467041,1.3381358479704302,0.8198045361464015,0.05951035781544256,0,0,0,0,0.0,0.18925263618862734,0.0,0.13247684533203913,Exploratory
NUDT4,Mesenchyme,-1.742907358062391,1.742907358062391,0.0018970346215602,2.721924743009417,0.6836554111168708,0.30947775628626695,0,0,0,0,0.0,0.18908596185459053,0.0,0.13236017329821337,Exploratory
ZEB2,Endothelial,-1.9906543476902787,1.9906543476902787,0.0008316264125183,3.0800717258956527,0.7520964041399302,0.07721280602636535,0,0,0,0,0.0,0.18883046946825183,0.0,0.13218132862777626,Exploratory
DAB2,Endothelial,-1.3157112088184435,1.3157112088184435,0.0479547916144805,1.3191679918768402,0.7161499529792541,0.37928436911487756,0,0,0,0,0.0,0.18881994821566656,0.0,0.13217396375096657,Exploratory
REXO2,Mesenchyme,1.6710310670682174,1.6710310670682174,0.000616274594436,3.2102257354393333,0.5951994087589461,0.5106382978723404,0,0,0,0,0.0,0.18859529740035003,0.0,0.132016708180245,Exploratory
AKAP1,Mesenchyme,-2.036985120946635,2.036985120946635,0.0046248439783069,2.3349029138445827,0.7547997024531808,0.08317214700193423,0,0,0,0,0.0,0.18856883524445991,0.0,0.13199818467112193,Exploratory
CD74,Mesenchyme,1.4399354617963007,1.4399354617963007,0.0123352919957953,1.908850565617966,0.5791783969661548,0.6460348162475822,0,0,0,0,0.0,0.18851460967853295,0.0,0.13196022677497304,Exploratory
ST3GAL5,Mesenchyme,2.890740534185805,2.890740534185805,0.0402918743012453,1.3947825295896532,0.666952053970703,0.11992263056092843,0,0,0,0,0.0,0.1884782206359141,0.0,0.13193475444513986,Exploratory
SNHG7,Mesenchyme,1.650508162074699,1.650508162074699,0.0116093882460823,1.9351906647016177,0.6537890312525043,0.42166344294003866,0,0,0,0,0.0,0.18847326429591624,0.0,0.13193128500714135,Exploratory
TSPAN5,Endothelial,1.8975773995011629,1.8975773995011629,0.0008472169555659,3.0720053611689595,0.7339120612049007,0.1374764595103578,0,0,0,0,0.0,0.18841724627478157,0.0,0.1318920723923471,Exploratory
CD44,Mesenchyme,1.3411283890354984,1.3411283890354984,0.0169689941662574,1.770343899638147,0.6779317466445391,0.32688588007736946,0,0,0,0,0.4027739904742136,0.1880800811310387,0.0,0.13165605679172707,Exploratory
PPIC,Mesenchyme,1.4051712617973735,1.4051712617973735,0.002251985226425,2.647434462889584,0.6284153781256973,0.5067698259187621,0,0,0,0,0.0,0.1877960189887405,0.0,0.13145721329211832,Exploratory
S100A11,Macrophage,0.7493682205999354,0.7493682205999354,0.0007534366465484,3.1229532598870797,0.48058161700403657,0.9857006673021925,0,0,0,0,0.0,0.18756013938346816,0.0,0.1312920975684277,Exploratory
STK17A,Endothelial,1.2553368412978043,1.2553368412978043,0.0395047697068356,1.403350465581067,0.7995791309621813,0.18342749529190208,0,0,0,0,0.0,0.18755423441903563,0.0,0.13128796409332494,Exploratory
CLEC2B,Mesenchyme,2.0335248684788647,2.0335248684788647,0.0003236844373821,3.489878180799943,0.6170376152586557,0.35009671179883944,0,0,0,0,0.0,0.1870631596813408,0.0,0.13094421177693855,Exploratory
PRDX4,Mesenchyme,1.3189976915353945,1.3189976915353945,0.018609401729586,1.7302675887024401,0.65743953184194,0.4835589941972921,0,0,0,0,0.0,0.18706161560110574,0.0,0.130943130920774,Exploratory
PARVB,Mesenchyme,2.217885238652666,2.217885238652666,0.0137784451914361,1.8607997869912951,0.6989058704897395,0.16827852998065765,0,0,0,0,0.0,0.186646733185111,0.0,0.1306527132295777,Exploratory
TMEM231,Macrophage,-4.158596551945273,4.158596551945273,0.0309984532835294,1.5086599754298078,0.5806019586338828,0.0019065776930409914,0,0,0,0,0.0,0.18656953102149235,0.0,0.13059867171504463,Exploratory
P2RX1,Mesenchyme,-2.234347760705627,2.234347760705627,0.0439981320759486,1.3565657609303605,0.764047994595199,0.027079303675048357,0,0,0,0,0.0,0.1863514826256613,0.0,0.1304460378379629,Exploratory
CBFA2T3,Mesenchyme,-2.3638208754081727,2.3638208754081727,0.0485947938842653,1.3134102556028262,0.7515908454214876,0.027079303675048357,0,0,0,0,0.0,0.18632484392565057,0.0,0.1304273907479554,Exploratory
PKP4,Endothelial,1.1548387290439583,1.1548387290439583,0.0121289740616833,1.9161759327025258,0.7720169378055963,0.23653483992467042,0,0,0,0,0.0,0.18586325473230358,0.0,0.1301042783126125,Exploratory
PYCARD,Mesenchyme,1.8487745606896844,1.8487745606896844,0.0293534898880129,1.5323402573122988,0.7039464799403293,0.24564796905222436,0,0,0,0,0.0,0.18580188639811102,0.0,0.13006132047867772,Exploratory
GSTO2,Endothelial,-2.09671040533704,2.09671040533704,0.0362274451470686,1.4409622924532834,0.7604723740539004,0.05800376647834275,0,0,0,0,0.0,0.18568619419479346,0.0,0.1299803359363554,Exploratory
CD81,Mesenchyme,1.3112691556278415,1.3112691556278415,0.0034880115972142,2.457422079760755,0.5588903503095902,0.6750483558994197,0,0,0,0,0.0,0.185574413037656,0.0,0.1299020891263592,Exploratory
LDOC1,Endothelial,1.442650907971043,1.442650907971043,0.0204497787016407,1.6893113873718628,0.7899863149190972,0.13069679849340865,0,0,0,0,0.0,0.18540833787240532,0.0,0.1297858365106837,Exploratory
RND3,Macrophage,-2.46307484225906,2.46307484225906,9.523346791522744e-05,4.02121040060084,0.694055725608022,0.034318398474737846,0,0,0,0,0.0,0.1852996643895621,0.0,0.12970976507269347,Exploratory
PFKFB3,Macrophage,-0.9639779907580748,0.9639779907580748,0.0486010069459563,1.3133547326607082,0.8051533865530344,0.21782650142993326,0,0,0,0,0.0,0.18517561328298554,0.0,0.12962292929808988,Exploratory
CYBA,Mesenchyme,1.737202543096154,1.737202543096154,0.000550600573059,3.2591633409335494,0.49777232055395604,0.6808510638297872,0,0,0,0,0.0,0.1846294257374692,0.0,0.12924059801622845,Exploratory
CEBPB,Mesenchyme,-1.2851553969396894,1.2851553969396894,0.0411651098387244,1.3854707214455066,0.6739052992858643,0.43520309477756286,0,0,0,0,0.0,0.18408300422466212,0.0,0.12885810295726347,Exploratory
TLR7,Macrophage,1.1553849759901738,1.1553849759901738,0.027150974808807,1.566214573202729,0.8124209269926572,0.13107721639656816,0,0,0,0,0.0,0.18353802492719307,0.0,0.12847661744903513,Exploratory
LAIR1,Macrophage,0.7907857433383225,0.7907857433383225,0.00807479073086,2.092868724180813,0.7199563929880133,0.4132507149666349,0,0,0,0,0.0,0.18350798376862149,0.0,0.12845558863803502,Exploratory
CTSB,Mesenchyme,1.1522648133603526,1.1522648133603526,0.0414740342791208,1.3822237177118426,0.6822406163808468,0.437137330754352,0,0,0,0,0.0,0.18310274813392297,0.0,0.12817192369374608,Exploratory
KCNMB4,Endothelial,-1.8614896673457064,1.8614896673457064,0.0072217718991215,2.1413562329567264,0.7746600766233287,0.023728813559322035,0,0,0,0,0.0,0.18248464757404634,0.0,0.12773925330183242,Exploratory
TOB1,Mesenchyme,-2.271616822782401,2.271616822782401,2.666323436480151e-05,4.574087169941429,0.6096001985498598,0.2263056092843327,0,0,0,0,0.0,0.18225274707777964,0.0,0.12757692295444573,Exploratory
ANKRD65,Endothelial,2.4264281646550923,2.4264281646550923,0.0409420241423066,1.3878306899562778,0.7055783653180958,0.07457627118644068,0,0,0,0,0.0,0.1820723367079622,0.0,0.12745063569557352,Exploratory
TBC1D1,Mesenchyme,-1.2326894815962492,1.2326894815962492,0.0338346962658837,1.4706377178251924,0.7494043066403046,0.24758220502901354,0,0,0,0,0.0,0.18198120784219515,0.0,0.1273868454895366,Exploratory
CTSB,Endothelial,-0.8672224718629807,0.8672224718629807,0.0265168814706439,1.5764775526551957,0.6822406163808468,0.4839924670433145,0,0,0,0,0.0,0.18179873894735823,0.0,0.12725911726315076,Exploratory
ARHGAP18,Endothelial,1.4971307167227612,1.4971307167227612,0.0253436330699641,1.5961311278448391,0.7130873105343108,0.2598870056497175,0,0,0,0,0.0,0.18136026180970755,0.0,0.12695218326679528,Exploratory
PLTP,Endothelial,-1.958582211957937,1.958582211957937,0.0273758639070954,1.562632166794223,0.7382550096556394,0.09453860640301319,0,0,0,0,0.0,0.18135523267640988,0.0,0.1269486628734869,Exploratory
PABPC3,Mesenchyme,-3.3593390360114888,3.3593390360114888,0.0072810908398596,2.1378035505987723,0.6195752156076687,0.013539651837524178,0,0,0,0,0.0,0.18031083181595128,0.0,0.1262175822711659,Exploratory
MAF,Endothelial,-1.4651828911546017,1.4651828911546017,0.0019247958302712,2.7156153308251834,0.6848482121504417,0.28135593220338984,0,0,0,0,0.0,0.18004147093389772,0.0,0.1260290296537284,Exploratory
LY6E,Mesenchyme,2.8226312931329747,2.8226312931329747,2.1933334895882297e-07,6.658895330166207,0.35193998441525576,0.6034816247582205,0,0,0,0,0.0,0.1799952378140799,0.0,0.1259966664698559,Exploratory
SULT1A1,Endothelial,-2.6224452528517737,2.6224452528517737,0.0120488573270797,1.9190541381575617,0.6934916245657027,0.01657250470809793,0,0,0,0,0.0,0.17986719230379367,0.0,0.12590703461265557,Exploratory
PPP1CB,Mesenchyme,-2.3135834268556352,2.3135834268556352,0.0003642605018069,3.4385879184569705,0.5627658401126198,0.3346228239845261,0,0,0,0,0.0,0.17923581248943687,0.0,0.1254650687426058,Exploratory
ENAH,Mesenchyme,-1.4971041200328146,1.4971041200328146,0.0075775620120228,2.1204705008370652,0.7228182948971161,0.19342359767891681,0,0,0,0,0.0,0.17878907332005517,0.0,0.12515235132403862,Exploratory
PIP4K2A,Mesenchyme,-2.0254531543083028,2.0254531543083028,0.0005638629848948,3.2488264139833176,0.6723688106511191,0.14119922630560927,0,0,0,0,0.0,0.17804645420848267,0.0,0.12463251794593785,Exploratory
MEST,Mesenchyme,3.0170440956929045,3.0170440956929045,0.0025408364787572,2.5950232840478527,0.5746412186718306,0.15667311411992263,0,0,0,0,0.0,0.17773370812629996,0.0,0.12441359568840997,Exploratory
ST6GAL1,Endothelial,-1.0388684467298928,1.0388684467298928,0.0127427374591862,1.894737264645014,0.7355279276715532,0.2655367231638418,0,0,0,0,0.0,0.17747763257924404,0.0,0.12423434280547081,Exploratory
SNN,Mesenchyme,-2.5130660936651696,2.5130660936651696,0.0149728265562985,1.8246962062082286,0.6914364250005846,0.025145067698259187,0,0,0,0,0.0,0.17736471098677614,0.0,0.1241552976907433,Exploratory
SLC38A11,Mesenchyme,-2.2443840392187178,2.2443840392187178,0.0264344618366399,1.5778295267098528,0.7167618551467424,0.03288201160541586,0,0,0,0,0.0,0.17691097639466252,0.0,0.12383768347626375,Exploratory
SDSL,Macrophage,1.0044977927648422,1.0044977927648422,0.027150974808807,1.566214573202729,0.7748657908082074,0.18303145853193517,0,0,0,0,0.0,0.17645738785677653,0.0,0.12352017149974356,Exploratory
CARD16,Mesenchyme,1.545302817002602,1.545302817002602,0.0169689941662574,1.770343899638147,0.6694681581841401,0.29206963249516443,0,0,0,0,0.0,0.17614090887986697,0.0,0.12329863621590686,Exploratory
VAT1,Mesenchyme,1.6980490440410956,1.6980490440410956,0.0321291134564076,1.4931012578379022,0.702672043308242,0.18568665377176016,0,0,0,0,0.0,0.1758520609248899,0.0,0.12309644264742292,Exploratory
SORBS1,Endothelial,-2.067738182968726,2.067738182968726,0.0309335365901069,1.5095704248476165,0.72948366350057,0.029001883239171376,0,0,0,0,0.0,0.17512493142901384,0.0,0.12258745200030968,Exploratory
CPM,Mesenchyme,-2.0626457052298286,2.0626457052298286,0.0027220173855849,2.5651091052754196,0.6953658263012391,0.07156673114119923,0,0,0,0,0.0,0.17495279377025752,0.0,0.12246695563918025,Exploratory
GOLIM4,Mesenchyme,-1.5641284211436977,1.5641284211436977,0.0367535644299296,1.4347005358401248,0.6787181556515802,0.26499032882011603,0,0,0,0,0.0,0.17487063116458923,0.0,0.12240944181521245,Exploratory
SRGAP2B,Endothelial,-1.363250822478003,1.363250822478003,0.0399008120144627,1.3990182659721,0.7424767690673321,0.16195856873822975,0,0,0,0,0.0,0.1746079423566563,0.0,0.12222555964965941,Exploratory
TLE1,Mesenchyme,-1.854704833542063,1.854704833542063,0.0001031528701034,3.9865186838059223,0.6493296333620415,0.17408123791102514,0,0,0,0,0.0,0.1745211192437552,0.0,0.12216478347062865,Exploratory
FAM114A1,Mesenchyme,1.3886864978649585,1.3886864978649585,0.0435573999786591,1.3609380519792051,0.6829299993681991,0.2940038684719536,0,0,0,0,0.0,0.17440015866414815,0.0,0.1220801110649037,Exploratory
SH3BGRL3,Mesenchyme,1.6370252519712172,1.6370252519712172,0.002220578152649,2.6535339373442017,0.4652598793525544,0.6982591876208898,0,0,0,0,0.0,0.17436526743965924,0.0,0.12205568720776146,Exploratory
DNAJB4,Mesenchyme,-1.271818737095476,1.271818737095476,0.0272018747978442,1.5654011626459747,0.7131122628891958,0.24177949709864605,0,0,0,0,0.0,0.1741853718920325,0.0,0.12192976032442275,Exploratory
CRIM1,Mesenchyme,-1.6691631419440065,1.6691631419440065,0.0165405113871124,1.7814510673851802,0.6683880611348748,0.23984526112185686,0,0,0,0,0.0,0.17359885372063644,0.0,0.1215191976044455,Exploratory
FCGRT,Mesenchyme,1.2396010595858546,1.2396010595858546,0.0315523911924102,1.500967722241801,0.5714416435996453,0.574468085106383,0,0,0,0,0.0,0.1734680555737369,0.0,0.12142763890161583,Exploratory
AC007228.9,Mesenchyme,-3.572593054876975,3.572593054876975,0.0141528553788348,1.8491559311524877,0.5727403198746978,0.013539651837524178,0,0,0,0,0.0,0.17338442738386434,0.0,0.12136909916870503,Exploratory
ENPP2,Mesenchyme,2.9786617718323947,2.9786617718323947,0.0115894013616549,1.9359389964819995,0.6017075109595018,0.07543520309477757,0,0,0,0,0.0,0.17274699930111803,0.0,0.12092289951078261,Exploratory
C1orf21,Mesenchyme,1.5405841605355235,1.5405841605355235,0.0342414181383919,1.4654482569351825,0.6701263815472881,0.26692456479690524,0,0,0,0,0.0,0.17261802565936074,0.0,0.12083261796155251,Exploratory
EMP3,Mesenchyme,1.567034430832129,1.567034430832129,0.0020699128926625,2.68404793040395,0.49936826632875103,0.6034816247582205,0,0,0,0,0.0,0.17130528423820507,0.0,0.11991369896674355,Exploratory
PDLIM2,Mesenchyme,1.2780825262519822,1.2780825262519822,0.036277386476148,1.4403640082677291,0.571470925101236,0.5415860735009671,0,0,0,0,0.0,0.17087671432907447,0.0,0.11961370003035213,Exploratory
IER3,Macrophage,1.0745478018385202,1.0745478018385202,0.001313942370084,2.8814236826479114,0.4922081243224527,0.7202097235462345,0,0,0,0,0.0,0.1704843940834878,0.0,0.11933907585844146,Exploratory
CISD1,Mesenchyme,1.4617173402743528,1.4617173402743528,0.0423912703667527,1.3727235684517405,0.6026155703703541,0.42359767891682787,0,0,0,0,0.0,0.17039201027959,0.0,0.11927440719571299,Exploratory
ARL4C,Macrophage,-1.2329140198753323,1.2329140198753323,0.0005077878540111,3.2943176914084225,0.6630976500165836,0.2650142993326978,0,0,0,0,0.0,0.16990841300088225,0.0,0.11893588910061756,Exploratory
NCF4,Macrophage,0.6408453951589956,0.6408453951589956,0.0210716802566419,1.6763008323514257,0.6973991949173719,0.3736892278360343,0,0,0,0,0.0,0.16935598674728447,0.0,0.11854919072309912,Exploratory
MGLL,Endothelial,1.583631160499484,1.583631160499484,0.0024868094512421,2.6043574907431246,0.5476160861292017,0.4655367231638418,0,0,0,0,0.0,0.16886613568399733,0.0,0.11820629497879813,Exploratory
RAPH1,Endothelial,-1.5220837030249137,1.5220837030249137,0.0437150190456034,1.3593693280636785,0.734947940165617,0.08436911487758945,0,0,0,0,0.0,0.16866875329744271,0.0,0.1180681273082099,Exploratory
NCOA7,Mesenchyme,1.733919857921382,1.733919857921382,0.0227435306176211,1.6431421162212627,0.6324278085841828,0.2611218568665377,0,0,0,0,0.0,0.1683831865929037,0.0,0.11786823061503257,Exploratory
CLCN4,Endothelial,-1.886938950253497,1.886938950253497,0.0283881445411273,1.5468629921829637,0.7215415417502095,0.014689265536723164,0,0,0,0,0.0,0.16774763575891027,0.0,0.11742334503123718,Exploratory
RFTN1,Mesenchyme,2.811430102744839,2.811430102744839,0.0277092836722975,1.5573747012545625,0.5970505073304275,0.08704061895551257,0,0,0,0,0.0,0.16760977809148978,0.0,0.11732684466404283,Exploratory
SC5D,Endothelial,-2.443826339311115,2.443826339311115,0.0008472169555659,3.0720053611689595,0.6254661781136205,0.04143126177024482,0,0,0,0,0.0,0.16630533956423868,0.0,0.11641373769496707,Exploratory
AC116366.6,Mesenchyme,-3.131504870777417,3.131504870777417,0.024646409805183,1.60824633461618,0.5891353485405711,0.015473887814313346,0,0,0,0,0.0,0.16626212503804655,0.0,0.11638348752663258,Exploratory
PPIB,Mesenchyme,1.8801940405559197,1.8801940405559197,0.000338538832468,3.4703915078967373,0.33580540791698915,0.8336557059961315,0,0,0,0,0.0,0.1662384995537573,0.0,0.1163669496876301,Exploratory
SLC40A1,Endothelial,-1.5946960065645972,1.5946960065645972,0.0327063879978296,1.485367415496784,0.6545664881574622,0.21883239171374766,0,0,0,0,0.0,0.16551604679903467,0.0,0.11586123275932426,Exploratory
RP5-940J5.9,Mesenchyme,-2.2832280581245183,2.2832280581245183,0.0380962180890429,1.4191181357307538,0.6585267342340054,0.048355899419729204,0,0,0,0,0.0,0.16524891683397944,0.0,0.1156742417837856,Exploratory
RAB20,Endothelial,-1.684312842541823,1.684312842541823,0.0198118630113517,1.7030746835979058,0.7101617658248086,0.0576271186440678,0,0,0,0,0.0,0.1651945455816982,0.0,0.11563618190718872,Exploratory
DAAM1,Endothelial,-1.3385374973560968,1.3385374973560968,0.0111295799722701,1.9535212255275973,0.6743955380778924,0.20451977401129945,0,0,0,0,0.0,0.164335138610978,0.0,0.11503459702768459,Exploratory
IFI16,Mesenchyme,1.491248013598638,1.491248013598638,0.0351914767781963,1.453562508010944,0.5261209858849529,0.5261121856866537,0,0,0,0,0.0,0.1637878611901658,0.0,0.11465150283311605,Exploratory
TRAF3IP2,Endothelial,1.3586584415966012,1.3586584415966012,0.0265168814706439,1.5764775526551957,0.7169362711897002,0.10696798493408663,0,0,0,0,0.0,0.16366230807315615,0.0,0.1145636156512093,Exploratory
LMAN1,Mesenchyme,1.4451669207907738,1.4451669207907738,0.0290751071441329,1.5364786761861022,0.5725803028375044,0.42359767891682787,0,0,0,0,0.0,0.16357145102009024,0.0,0.11450001571406317,Exploratory
MAT2A,Mesenchyme,-1.7850331117651117,1.7850331117651117,0.0009075966727925,3.042107104887703,0.5955055201815201,0.23404255319148937,0,0,0,0,0.0,0.163090686233593,0.0,0.11416348036351509,Exploratory
ERAP2,Mesenchyme,-3.700964672357335,3.700964672357335,0.0380195525224753,1.4199929989425217,0.5239863841452327,0.005802707930367505,0,0,0,0,0.0,0.1627694514479919,0.0,0.11393861601359433,Exploratory
USP13,Endothelial,-1.262428905440116,1.262428905440116,0.0397044566921334,1.4011607424013843,0.7440187658839773,0.059887005649717516,0,0,0,0,0.0,0.16241197528396317,0.0,0.11368838269877421,Exploratory
TMEM173,Macrophage,0.9588042972438434,0.9588042972438434,0.0262956464164518,1.5801161486136956,0.6627879645495166,0.3117254528122021,0,0,0,0,0.0,0.16219147329466113,0.0,0.11353403130626279,Exploratory
MBP,Mesenchyme,2.3048466205574205,2.3048466205574205,0.0075225310290205,2.123636012201429,0.592948123002636,0.13926499032882012,0,0,0,0,0.0,0.16199386560606524,0.0,0.11339570592424567,Exploratory
DUSP6,Mesenchyme,1.6555678251447048,1.6555678251447048,0.0278019886293766,1.5559241386187463,0.6472023437468261,0.18375241779497098,0,0,0,0,0.0,0.16195758318919518,0.0,0.11337030823243661,Exploratory
CCDC109B,Mesenchyme,2.5697568958671537,2.5697568958671537,0.0047702540023348,2.3214584954094777,0.5506494214056716,0.16827852998065765,0,0,0,0,0.0,0.16191037481296627,0.0,0.11333726236907639,Exploratory
